	E1	E3
PEX10	41.0	32.0
PEX11A	22.0	9.0
PEX11B	47.0	36.0
PEX11G	2.0	0.0
PEX12	21.0	16.0
PEX13	18.0	27.0
PEX14	52.0	24.0
PEX16	14.0	8.0
PEX19	286.0	354.0
PEX2	104.0	108.0
PEX26	18.0	12.0
PEX3	72.0	68.0
PEX5	56.0	95.0
PEX5L	7.0	15.0
PEX7	5.0	3.0
PFAS	552.0	1013.0
PFDN1	74.0	38.0
PFDN2	20.0	6.0
PFDN4	17.0	5.0
PFDN5	64.0	19.0
PFDN6	4.0	3.0
PFKFB2	4.0	42.0
PFKFB3	428.0	235.0
PFKFB4	680.0	192.0
PFKL	1559.0	948.0
PFKM	307.0	359.0
PFKP	1342.0	748.0
PFKP_PITRM1-AS1	0.0	2.0
PFN1	1093.0	499.0
PFN2	17.0	68.0
PGAM1	4309.0	2188.0
PGAP1	6.0	9.0
PGAP2	28.0	23.0
PGAP3	17.0	21.0
PGBD1	2.0	23.0
PGBD2	7.0	12.0
PGBD4	13.0	12.0
PGD	51.0	194.0
PGF	7.0	0.0
PGGHG	6.0	4.0
PGGT1B	36.0	41.0
PGK1	9732.0	4339.0
PGLS	30.0	11.0
PGM1	281.0	229.0
PGM2	168.0	207.0
PGM3	95.0	99.0
PGPEP1	2.0	2.0
PGRMC1	71.0	77.0
PGS1	41.0	24.0
PHACTR1	119.0	131.0
PHACTR4	24.0	23.0
PHAF1	42.0	48.0
PHAX	63.0	27.0
PHB	135.0	79.0
PHB2	163.0	154.0
PHC1	3.0	8.0
PHC2	3.0	0.0
PHC3	62.0	91.0
PHETA1	0.0	2.0
PHETA2	5.0	0.0
PHF1	13.0	0.0
PHF10	17.0	6.0
PHF11	33.0	27.0
PHF12	8.0	21.0
PHF13	131.0	91.0
PHF14	2.0	5.0
PHF19	249.0	134.0
PHF2	13.0	47.0
PHF20	72.0	43.0
PHF20L1	17.0	32.0
PHF21A	17.0	12.0
PHF23	2.0	5.0
PHF3	154.0	187.0
PHF5A	33.0	13.0
PHF6	1028.0	1779.0
PHF7	4.0	0.0
PHF8	227.0	334.0
PHGDH	141.0	9.0
PHIP	6.0	4.0
PHKA1	4.0	23.0
PHKA2	55.0	100.0
PHKB	432.0	656.0
PHKG2	41.0	30.0
PHLDA1	23.0	8.0
PHLDB3	27.0	7.0
PHLPP1	10.0	12.0
PHLPP2	9.0	17.0
PHPT1	0.0	6.0
PHPT1_AJM1	36.0	2.0
PHRF1	18.0	26.0
PHTF1	39.0	37.0
PHTF2	266.0	393.0
PHYH	9.0	23.0
PHYHD1	3.0	0.0
PHYHIP	0.0	2.0
PHYKPL	41.0	25.0
PI4K2A	2.0	5.0
PI4K2B	34.0	40.0
PI4KA	2.0	106.0
PI4KAP2	2.0	0.0
PI4KB	461.0	594.0
PIAS1	277.0	255.0
PIAS2	146.0	113.0
PIAS3	95.0	72.0
PIBF1	55.0	44.0
PICALM	0.0	5.0
PICK1	4.0	4.0
PIDD1	26.0	21.0
PIEZO1	5.0	54.0
PIEZO2	3.0	16.0
PIF1	63.0	28.0
PIGA	106.0	162.0
PIGB	0.0	3.0
PIGBOS1	11.0	2.0
PIGC	16.0	21.0
PIGF	14.0	5.0
PIGG	31.0	77.0
PIGH	20.0	6.0
PIGK	133.0	203.0
PIGL	5.0	5.0
PIGM	3.0	4.0
PIGN	245.0	363.0
PIGO	89.0	85.0
PIGP	6.0	2.0
PIGQ	30.0	23.0
PIGR	112.0	9.0
PIGS	227.0	242.0
PIGT	198.0	122.0
PIGU	17.0	16.0
PIGV	22.0	19.0
PIGW	29.0	111.0
PIGX	7.0	2.0
PIGX_PAK2	2.0	0.0
PIGZ	3.0	4.0
PIH1D1	48.0	33.0
PIK3AP1	1120.0	3219.0
PIK3C2A	81.0	74.0
PIK3C2B	156.0	270.0
PIK3C3	109.0	231.0
PIK3CA	10.0	4.0
PIK3CB	195.0	300.0
PIK3CD	4.0	0.0
PIK3CD-AS2	2.0	0.0
PIK3CG	53.0	63.0
PIK3IP1	23.0	39.0
PIK3IP1-DT	0.0	5.0
PIK3R1	65.0	177.0
PIK3R3	132.0	386.0
PIK3R4	210.0	449.0
PIK3R5	441.0	397.0
PIK3R5-DT_ENSG00000265975	10.0	4.0
PIK3R6	565.0	354.0
PIKFYVE	39.0	19.0
PIM1	179.0	36.0
PIM2	2098.0	427.0
PIM3	186.0	26.0
PIMREG	30.0	8.0
PIN1	33.0	14.0
PIN4	4.0	0.0
PINLYP	2.0	0.0
PINX1	21.0	12.0
PIP4K2A	8.0	19.0
PIP4K2B	182.0	363.0
PIP4K2C	91.0	131.0
PIP4P1	7.0	4.0
PIP4P2	41.0	48.0
PIP5K1A	698.0	812.0
PIP5K1B	7.0	5.0
PIP5K1C	6.0	10.0
PIR	9.0	2.0
PISD	109.0	113.0
PITHD1	128.0	87.0
PITPNB	2.0	9.0
PITPNM1	6.0	13.0
PITRM1	253.0	414.0
PJA1	46.0	39.0
PJA2	1298.0	1559.0
PKD1	2.0	2.0
PKD2	0.0	2.0
PKHD1L1	32.0	34.0
PKIB	0.0	2.0
PKIG	23.0	0.0
PKM	12458.0	8077.0
PKMYT1	95.0	62.0
PKN1	101.0	155.0
PKN2	41.0	6.0
PKN3	9.0	6.0
PKNOX1	13.0	9.0
PKP2	0.0	481.0
PKP4	4.0	0.0
PLA1A	108.0	3.0
PLA2G12A	5.0	67.0
PLA2G15	62.0	38.0
PLA2G4A	36.0	129.0
PLA2G4C	17.0	46.0
PLA2G6	33.0	14.0
PLAA	146.0	240.0
PLAAT2	2.0	0.0
PLAAT3	9.0	0.0
PLAAT4	8.0	0.0
PLAC8	128.0	45.0
PLAG1	0.0	2.0
PLAGL1	20.0	5.0
PLAGL2	102.0	317.0
PLAU	9.0	0.0
PLAUR	12.0	0.0
PLBD1	7.0	0.0
PLBD2	101.0	84.0
PLCB2	2.0	0.0
PLCB3	4.0	2.0
PLCD1	12.0	12.0
PLCG1	272.0	340.0
PLCG2	1312.0	2627.0
PLCG2_ENSG00000261218	35.0	0.0
PLCG2_RN7SKP176	2.0	6.0
PLCL2	4.0	86.0
PLCXD1	2.0	5.0
PLCXD2	11.0	24.0
PLD1	212.0	188.0
PLD2	16.0	10.0
PLD3	129.0	103.0
PLD4	5.0	48.0
PLD6	45.0	96.0
PLEC	50.0	49.0
PLEK	770.0	915.0
PLEKHA1	3.0	0.0
PLEKHA2	29.0	6.0
PLEKHA4	5.0	0.0
PLEKHA7	11.0	2.0
PLEKHA8	17.0	9.0
PLEKHB1	3.0	2.0
PLEKHB2	392.0	236.0
PLEKHF1	30.0	7.0
PLEKHF2	265.0	447.0
PLEKHG1	9.0	15.0
PLEKHG4	0.0	4.0
PLEKHG5	0.0	2.0
PLEKHJ1	21.0	24.0
PLEKHM1	88.0	176.0
PLEKHM1P1	2.0	0.0
PLEKHM2	12.0	6.0
PLEKHM3	0.0	2.0
PLEKHO1	13.0	14.0
PLEKHO2	57.0	125.0
PLGRKT	27.0	17.0
PLIN2	220.0	302.0
PLIN3	138.0	82.0
PLK1	405.0	226.0
PLK2	10.0	58.0
PLK3	22.0	7.0
PLK4	345.0	376.0
PLOD1	456.0	322.0
PLOD2	2.0	2.0
PLOD3	83.0	98.0
PLP2	38.0	0.0
PLPBP	53.0	62.0
PLPP1	14.0	2.0
PLPP5	27.0	19.0
PLPP6	20.0	53.0
PLPPR2	2.0	5.0
PLRG1	133.0	197.0
PLS1	9.0	17.0
PLS3	41.0	3719.0
PLSCR1	124.0	42.0
PLSCR3	35.0	25.0
PLTP	18.0	5.0
PLXDC2	2.0	0.0
PLXNA1	4.0	2.0
PLXNA2	0.0	5.0
PLXNA3	2.0	3.0
PLXNB1	2.0	0.0
PLXNB2	880.0	910.0
PLXNC1	42.0	37.0
PM20D2	45.0	53.0
PMAIP1	639.0	326.0
PMEL	4.0	2.0
PMF1	21.0	18.0
PML	384.0	381.0
PMM1	19.0	9.0
PMM2	167.0	212.0
PMPCA	137.0	141.0
PMPCB	305.0	209.0
PMPCB_ENSG00000289613	0.0	9.0
PMS1	71.0	161.0
PMS2	44.0	73.0
PMS2CL	2.0	0.0
PMS2P1	15.0	6.0
PMS2P3	2.0	0.0
PMS2P3_GTF2IP1	2.0	0.0
PMS2P4	0.0	2.0
PMVK	51.0	29.0
PNISR	65.0	32.0
PNKD	53.0	28.0
PNKP	27.0	6.0
PNMA1	74.0	82.0
PNMA8A	52.0	0.0
PNN	131.0	96.0
PNO1	44.0	106.0
PNOC	16.0	16.0
PNP	105.0	71.0
PNPLA2	14.0	10.0
PNPLA4	6.0	13.0
PNPLA6	282.0	376.0
PNPLA7	3.0	0.0
PNPLA8	129.0	152.0
PNPO	231.0	540.0
PNPT1	268.0	431.0
PNRC1	13.0	2.0
PNRC2	452.0	721.0
POC1A	36.0	19.0
POC1B	101.0	74.0
POC1B-GALNT4	0.0	2.0
POC5	34.0	38.0
PODXL	9.0	11.0
PODXL2	0.0	2.0
POF1B	19.0	57.0
POFUT1	47.0	309.0
POFUT2	98.0	30.0
POGK	45.0	100.0
POGLUT1	22.0	42.0
POGLUT2	10.0	4.0
POGLUT3	36.0	87.0
POGZ	241.0	643.0
POLA1	227.0	433.0
POLA2	199.0	188.0
POLA2_CDC42EP2	5.0	0.0
POLB	6.0	2.0
POLD1	315.0	315.0
POLD2	197.0	112.0
POLD3	128.0	229.0
POLD4	34.0	17.0
POLDIP2	273.0	252.0
POLDIP3	301.0	362.0
POLE	164.0	341.0
POLE2	12.0	14.0
POLE3	186.0	277.0
POLE4	15.0	10.0
POLE_ENSG00000280311	0.0	3.0
POLG	200.0	193.0
POLG2	7.0	3.0
POLH	108.0	63.0
POLI	45.0	26.0
POLK	131.0	160.0
POLL	10.0	0.0
POLM	28.0	27.0
POLQ	33.0	12.0
POLR1A	232.0	661.0
POLR1B	290.0	637.0
POLR1C	22.0	7.0
POLR1D	80.0	69.0
POLR1E	32.0	37.0
POLR1F	101.0	165.0
POLR1G	7.0	7.0
POLR1H	7.0	0.0
POLR2A	1233.0	2129.0
POLR2B	596.0	1182.0
POLR2C	126.0	11.0
POLR2C_COQ9	0.0	68.0
POLR2D	185.0	178.0
POLR2D_RPS26P19	5.0	4.0
POLR2E	187.0	86.0
POLR2F	9.0	5.0
POLR2G	51.0	16.0
POLR2H	42.0	16.0
POLR2I	27.0	5.0
POLR2J	0.0	8.0
POLR2J3	23.0	8.0
POLR2J3_RASA4B	5.0	0.0
POLR2J4	2.0	4.0
POLR2K	31.0	9.0
POLR2L	14.0	8.0
POLR2M	448.0	522.0
POLR3A	97.0	142.0
POLR3B	57.0	200.0
POLR3C	62.0	81.0
POLR3D	69.0	70.0
POLR3E	115.0	87.0
POLR3F	30.0	43.0
POLR3G	54.0	170.0
POLR3GL	20.0	10.0
POLR3H	6.0	38.0
POLR3K	20.0	19.0
POLRMT	67.0	76.0
POM121	18.0	10.0
POM121C	8.0	5.0
POMGNT1	10.0	6.0
POMGNT2	3.0	2.0
POMK	44.0	113.0
POMP	128.0	31.0
POMT1	29.0	34.0
POMZP3	2.0	2.0
PON2	3.0	12.0
POP1	90.0	96.0
POP4	53.0	40.0
POP5	11.0	11.0
POP7	37.0	15.0
POR	110.0	101.0
PORCN	10.0	21.0
POT1	169.0	145.0
POU2AF1	1246.0	1251.0
POU2F1	6.0	7.0
POU2F2	84.0	10.0
POU2F2-AS1_ENSG00000259436	6.0	0.0
POU2F3	8.0	0.0
POU5F1P6_RPN1	3.0	0.0
PP7080	17.0	12.0
PPA1	178.0	115.0
PPA2	89.0	64.0
PPAN	17.0	14.0
PPAN_P2RY11	17.0	7.0
PPARD	54.0	66.0
PPARGC1B	24.0	53.0
PPAT	151.0	291.0
PPCDC	8.0	4.0
PPCS	72.0	23.0
PPDPF	99.0	38.0
PPFIA1	7.0	4.0
PPFIBP1	86.0	232.0
PPFIBP2	237.0	199.0
PPHLN1	157.0	251.0
PPIA	1082.0	513.0
PPIB	263.0	126.0
PPIC	2.0	0.0
PPID	110.0	60.0
PPIE	78.0	21.0
PPIF	252.0	228.0
PPIG	69.0	46.0
PPIH	36.0	13.0
PPIL1	80.0	107.0
PPIL2	160.0	227.0
PPIL3	16.0	0.0
PPIL4	14.0	14.0
PPIL4_ENSG00000289045	0.0	3.0
PPIP5K1	113.0	217.0
PPIP5K2	343.0	508.0
PPM1A	74.0	37.0
PPM1B	148.0	28.0
PPM1D	61.0	102.0
PPM1F	39.0	84.0
PPM1G	244.0	13.0
PPM1H	0.0	6.0
PPM1J	2.0	0.0
PPM1K	106.0	62.0
PPM1M	15.0	10.0
PPME1	182.0	82.0
PPOX	11.0	5.0
PPP1CA	226.0	150.0
PPP1CB	1268.0	958.0
PPP1CC	436.0	398.0
PPP1R10	185.0	190.0
PPP1R11	64.0	36.0
PPP1R12A	270.0	211.0
PPP1R13L	29.0	3.0
PPP1R15A	628.0	261.0
PPP1R15B	269.0	645.0
PPP1R16A	16.0	20.0
PPP1R16B	670.0	1154.0
PPP1R18	231.0	200.0
PPP1R2	609.0	419.0
PPP1R21	157.0	203.0
PPP1R26	28.0	0.0
PPP1R3B	0.0	22.0
PPP1R3C	6.0	0.0
PPP1R3E	2.0	0.0
PPP1R3G	3.0	0.0
PPP1R7	75.0	55.0
PPP1R8	74.0	72.0
PPP1R9B	19.0	4.0
PPP2CA	688.0	695.0
PPP2CB	0.0	3.0
PPP2R1A	806.0	519.0
PPP2R1B	473.0	337.0
PPP2R2A	168.0	163.0
PPP2R3C	118.0	106.0
PPP2R5A	0.0	6.0
PPP2R5B	18.0	3.0
PPP2R5C	525.0	442.0
PPP2R5D	179.0	172.0
PPP2R5E	180.0	28.0
PPP3CA	0.0	20.0
PPP3CB	13.0	33.0
PPP3CB-AS1	0.0	4.0
PPP3CC	135.0	93.0
PPP3R1	7.0	21.0
PPP4C	142.0	79.0
PPP4R1	98.0	178.0
PPP4R1L	7.0	5.0
PPP4R2_EBLN2	0.0	2.0
PPP4R3A	24.0	74.0
PPP4R3B	545.0	945.0
PPP4R4	17.0	87.0
PPP5C	121.0	77.0
PPP6C	207.0	271.0
PPP6R1	199.0	172.0
PPP6R1_ENSG00000276570	2.0	0.0
PPP6R2	250.0	328.0
PPP6R3	688.0	969.0
PPRC1	103.0	204.0
PPT1	423.0	461.0
PPT2	5.0	0.0
PPTC7	31.0	43.0
PPWD1	81.0	110.0
PQBP1	23.0	13.0
PRADC1	9.0	9.0
PRAF2	6.0	10.0
PRAG1	0.0	4.0
PRC1	355.0	194.0
PRCC	112.0	125.0
PRCP	118.0	98.0
PRDM1	4.0	5.0
PRDM10	32.0	71.0
PRDM15	44.0	89.0
PRDM2	23.0	84.0
PRDM4	11.0	15.0
PRDX1	396.0	211.0
PRDX2	47.0	35.0
PRDX3	525.0	432.0
PRDX4	89.0	18.0
PRDX5	92.0	32.0
PRDX6	172.0	142.0
PRDX6-AS1_TNFSF4	2.0	0.0
PREB	322.0	243.0
PRELID1	145.0	68.0
PRELID2	7.0	7.0
PRELID3A	2.0	0.0
PRELID3B	518.0	795.0
PREP	327.0	320.0
PREPL	466.0	688.0
PREX1	97.0	150.0
PRF1	9.0	73.0
PRICKLE1	21.0	4.0
PRICKLE3	42.0	34.0
PRICKLE4_TOMM6	12.0	0.0
PRIM1	26.0	13.0
PRIM1_NACA	3.0	0.0
PRIM2	66.0	55.0
PRIMPOL	32.0	36.0
PRKAA1	307.0	482.0
PRKAA1_TTC33	0.0	6.0
PRKAB1	122.0	133.0
PRKAB2	8.0	5.0
PRKACB	103.0	291.0
PRKAG1	47.0	67.0
PRKAG2	13.0	162.0
PRKAR1A	2667.0	3192.0
PRKAR1B	19.0	22.0
PRKAR1B-AS1	6.0	4.0
PRKAR2A	9.0	0.0
PRKAR2A-AS1	5.0	5.0
PRKCD	205.0	92.0
PRKCE	20.0	42.0
PRKCH	50.0	358.0
PRKCH_ENSG00000258989	0.0	6.0
PRKCI	29.0	26.0
PRKCSH	242.0	140.0
PRKCZ	0.0	3.0
PRKD2	23.0	47.0
PRKD3	20.0	73.0
PRKDC	212.0	398.0
PRKG2	2.0	0.0
PRKRA	108.0	49.0
PRKRIP1	8.0	16.0
PRKX	2.0	0.0
PRKY	0.0	4.0
PRMT1	401.0	255.0
PRMT1_ADM5	0.0	4.0
PRMT2	144.0	50.0
PRMT3	109.0	215.0
PRMT5	268.0	302.0
PRMT6	67.0	105.0
PRMT7	45.0	43.0
PRMT9	42.0	60.0
PRNP	68.0	84.0
PROCR	0.0	3.0
PRORP	169.0	260.0
PROSER1	123.0	189.0
PROSER3	3.0	0.0
PRPF18	41.0	31.0
PRPF19	132.0	141.0
PRPF3	42.0	68.0
PRPF31	103.0	92.0
PRPF38A	126.0	133.0
PRPF38B	22.0	21.0
PRPF39	20.0	50.0
PRPF4	121.0	228.0
PRPF40A	143.0	149.0
PRPF40B	4.0	5.0
PRPF4B	139.0	366.0
PRPF6	619.0	970.0
PRPF8	2633.0	4172.0
PRPS1	249.0	252.0
PRPS2	358.0	252.0
PRPSAP1	42.0	33.0
PRPSAP2	223.0	160.0
PRR11	6.0	0.0
PRR11_SMG8	3.0	0.0
PRR13	150.0	79.0
PRR14	46.0	20.0
PRR14L	31.0	81.0
PRR3	13.0	15.0
PRRC1	595.0	859.0
PRRC2A	666.0	1072.0
PRRC2B	21.0	165.0
PRRC2C	79.0	68.0
PRRT3	15.0	30.0
PRSS16	2.0	0.0
PRUNE1	53.0	67.0
PRXL2A	7.0	5.0
PRXL2B	52.0	27.0
PSAP	1776.0	2625.0
PSAT1	241.0	398.0
PSD4	712.0	945.0
PSEN1	231.0	381.0
PSEN2	16.0	8.0
PSENEN	5.0	2.0
PSIP1	330.0	191.0
PSKH1	47.0	107.0
PSMA1	288.0	176.0
PSMA1_COPB1	0.0	16.0
PSMA2	222.0	100.0
PSMA3	131.0	75.0
PSMA3-AS1	0.0	4.0
PSMA4	189.0	108.0
PSMA5	164.0	97.0
PSMA6	184.0	94.0
PSMA7	345.0	181.0
PSMA8	7.0	0.0
PSMB1	146.0	60.0
PSMB10	75.0	31.0
PSMB2	91.0	52.0
PSMB3	73.0	31.0
PSMB4	33.0	28.0
PSMB5	37.0	28.0
PSMB6	43.0	18.0
PSMB7	82.0	28.0
PSMB8	270.0	96.0
PSMB8-AS1	48.0	16.0
PSMB9	61.0	26.0
PSMC1	185.0	128.0
PSMC2	213.0	169.0
PSMC3	135.0	77.0
PSMC3IP	7.0	9.0
PSMC4	106.0	96.0
PSMC5	117.0	90.0
PSMC6	103.0	74.0
PSMD1	1028.0	1438.0
PSMD10	138.0	100.0
PSMD11	332.0	269.0
PSMD12	121.0	176.0
PSMD13	232.0	141.0
PSMD14	173.0	149.0
PSMD2	663.0	926.0
PSMD3	436.0	379.0
PSMD4	80.0	54.0
PSMD5	146.0	356.0
PSMD6	97.0	83.0
PSMD7	169.0	86.0
PSMD8	125.0	43.0
PSMD9	37.0	36.0
PSME1	158.0	47.0
PSME2	231.0	121.0
PSME3	408.0	919.0
PSME3IP1	4.0	0.0
PSME3_AOC2	0.0	2.0
PSME4	0.0	2.0
PSMF1	141.0	106.0
PSMG1	33.0	15.0
PSMG2	32.0	20.0
PSMG3	6.0	0.0
PSMG3-AS1	5.0	12.0
PSMG4	4.0	0.0
PSPC1	135.0	122.0
PSPH	42.0	33.0
PSRC1	3.0	3.0
PSTK	2.0	2.0
PSTPIP1	12.0	0.0
PSTPIP2	47.0	86.0
PSTPIP2_ATP5F1A	2.0	0.0
PTAR1	5.0	23.0
PTBP1	1608.0	1757.0
PTBP2	23.0	19.0
PTBP3	502.0	899.0
PTCD1	93.0	98.0
PTCD2	19.0	27.0
PTCD3	251.0	281.0
PTCH1	28.0	93.0
PTCHD4	2.0	0.0
PTDSS1	362.0	425.0
PTEN	6.0	2.0
PTER	44.0	119.0
PTGER4	5.0	22.0
PTGES2	12.0	6.0
PTGES3	831.0	693.0
PTGFRN	0.0	2.0
PTGIR	23.0	0.0
PTGR1	31.0	0.0
PTGR2	29.0	7.0
PTGS1	27.0	0.0
PTGS2	0.0	28.0
PTK2	13.0	80.0
PTK2B	1396.0	2221.0
PTK7	2.0	0.0
PTMA	2677.0	1173.0
PTP4A1	1387.0	1198.0
PTP4A2	3.0	8.0
PTP4A3	122.0	43.0
PTPA	99.0	118.0
PTPDC1	7.0	17.0
PTPMT1	44.0	45.0
PTPN1	972.0	746.0
PTPN11	512.0	766.0
PTPN12	12.0	28.0
PTPN14	0.0	5.0
PTPN18	17.0	25.0
PTPN2	70.0	31.0
PTPN20	4.0	12.0
PTPN22	403.0	565.0
PTPN23	172.0	230.0
PTPN4	16.0	25.0
PTPN6	1074.0	797.0
PTPN7	260.0	287.0
PTPN9	25.0	52.0
PTPRA	14.0	7.0
PTPRC	705.0	497.0
PTPRCAP	106.0	76.0
PTPRE	17.0	16.0
PTPRF	6.0	9.0
PTPRG-AS1	2.0	0.0
PTPRK	11.0	2.0
PTPRN2	4.0	3.0
PTPRO	8.0	0.0
PTPRS	0.0	2.0
PTPRU	5.0	2.0
PTRH1	6.0	0.0
PTRH2	34.0	39.0
PTRHD1	10.0	0.0
PTS	2.0	0.0
PTTG1	104.0	18.0
PTTG1IP	333.0	276.0
PUDP	102.0	79.0
PUF60	199.0	194.0
PUM1	406.0	414.0
PUM2	424.0	544.0
PUM3	67.0	133.0
PURPL	0.0	40.0
PUS1	7.0	9.0
PUS10	30.0	47.0
PUS3	4.0	2.0
PUS7	94.0	283.0
PUS7L	32.0	87.0
PUSL1	13.0	4.0
PVR	3.0	2.0
PVRIG	29.0	11.0
PVT1	2.0	0.0
PWP1	142.0	128.0
PWP2	80.0	280.0
PWWP2A	2.0	0.0
PWWP3A	26.0	76.0
PWWP3B	0.0	3.0
PXDN	25.0	0.0
PXK	138.0	127.0
PXMP2	2.0	0.0
PXN	160.0	22.0
PXN-AS1	2.0	0.0
PYCARD	14.0	9.0
PYCR1	75.0	70.0
PYCR2	282.0	142.0
PYCR3	49.0	56.0
PYGB	208.0	312.0
PYGL	47.0	22.0
PYGO2	60.0	82.0
PYM1	19.0	8.0
PYROXD1	125.0	155.0
PYROXD2	0.0	5.0
PYURF	151.0	141.0
QARS1	250.0	217.0
QDPR	44.0	45.0
QKI	0.0	25.0
QPCT	0.0	2.0
QPRT	45.0	29.0
QRICH1	324.0	429.0
QRSL1	73.0	116.0
QSER1	6.0	6.0
QSOX1	161.0	147.0
QSOX2	4.0	2.0
QTRT1	13.0	11.0
QTRT2	97.0	134.0
R3HCC1	22.0	8.0
R3HCC1L	84.0	71.0
R3HDM1	350.0	649.0
R3HDM2	3.0	11.0
R3HDM4	12.0	5.0
RAB10	644.0	997.0
RAB11A	373.0	333.0
RAB11B	92.0	38.0
RAB11B-AS1	4.0	0.0
RAB11FIP1	245.0	224.0
RAB11FIP4	59.0	83.0
RAB13	20.0	0.0
RAB14	370.0	504.0
RAB17	0.0	12.0
RAB18	166.0	130.0
RAB1A	341.0	226.0
RAB1B	362.0	278.0
RAB20	6.0	0.0
RAB21	6.0	7.0
RAB23	3.0	18.0
RAB24	28.0	15.0
RAB27A	20.0	5.0
RAB28	46.0	37.0
RAB29	22.0	31.0
RAB2A	238.0	297.0
RAB30	282.0	239.0
RAB30-DT	2.0	0.0
RAB31	5.0	3.0
RAB33A	28.0	2.0
RAB33B	73.0	129.0
RAB34	9.0	12.0
RAB35	206.0	250.0
RAB36	5.0	16.0
RAB37	10.0	6.0
RAB38	7.0	17.0
RAB39A	5.0	10.0
RAB39B	19.0	31.0
RAB3A	2.0	0.0
RAB3D	116.0	190.0
RAB3D_ENSG00000267174	11.0	9.0
RAB3GAP1	423.0	384.0
RAB3GAP2	485.0	526.0
RAB3IP	44.0	30.0
RAB40C	2.0	2.0
RAB43	40.0	81.0
RAB4A	30.0	33.0
RAB4B	11.0	0.0
RAB5A	178.0	191.0
RAB5A_ENSG00000289138	0.0	3.0
RAB5B	450.0	758.0
RAB5C	85.0	75.0
RAB5IF	34.0	11.0
RAB6A	863.0	891.0
RAB7A	332.0	256.0
RAB8A	643.0	783.0
RAB8B	1648.0	1685.0
RAB9A	60.0	30.0
RAB9B_TMSB15B-AS1	0.0	2.0
RABAC1	30.0	16.0
RABEP1	526.0	864.0
RABEPK	19.0	10.0
RABGAP1	22.0	60.0
RABGAP1L	256.0	531.0
RABGEF1	131.0	198.0
RABGEF1_ENSG00000226824	2.0	0.0
RABGGTA	64.0	28.0
RABGGTB	20.0	22.0
RABIF	13.0	41.0
RABL2A	3.0	4.0
RABL2B	31.0	40.0
RABL3	6.0	6.0
RAC1	89.0	38.0
RAC2	828.0	320.0
RACGAP1	740.0	636.0
RACK1	846.0	404.0
RAD1	17.0	12.0
RAD17	193.0	277.0
RAD18	90.0	129.0
RAD21	1571.0	1819.0
RAD23A	108.0	53.0
RAD23B	72.0	63.0
RAD50	180.0	191.0
RAD51	109.0	62.0
RAD51AP1	150.0	90.0
RAD51B	22.0	6.0
RAD51C	18.0	22.0
RAD51D	0.0	4.0
RAD52	5.0	6.0
RAD54B	121.0	131.0
RAD54L	231.0	218.0
RAD54L2	185.0	275.0
RAD54L2_TEX264	5.0	0.0
RAD9A	33.0	19.0
RADX	122.0	183.0
RAE1	124.0	81.0
RAF1	543.0	733.0
RAI1	5.0	7.0
RAI14	0.0	4.0
RALA	97.0	99.0
RALB	497.0	202.0
RALBP1	26.0	40.0
RALGAPA1	31.0	40.0
RALGAPA2	6.0	6.0
RALGAPB	74.0	103.0
RALGDS	10.0	19.0
RALGPS2	175.0	106.0
RALY	211.0	151.0
RALY-AS1	4.0	16.0
RAMAC	42.0	43.0
RAMP1	4.0	2.0
RAN	1109.0	742.0
RANBP1	120.0	58.0
RANBP10	29.0	25.0
RANBP2	168.0	474.0
RANBP3	196.0	262.0
RANBP6	44.0	243.0
RANBP9	13.0	0.0
RANGAP1	200.0	224.0
RANGRF	11.0	6.0
RAP1A	175.0	93.0
RAP1B	459.0	383.0
RAP1GDS1	93.0	260.0
RAP2A	16.0	0.0
RAP2B	15.0	45.0
RAP2C	304.0	437.0
RAPGEF1	7.0	2.0
RAPGEF2	16.0	25.0
RAPGEF3	6.0	0.0
RAPGEF6	182.0	221.0
RARA	45.0	20.0
RARG	2.0	4.0
RARS1	217.0	277.0
RARS2	85.0	81.0
RASA1	135.0	636.0
RASA2	42.0	48.0
RASA3	142.0	257.0
RASA4	41.0	26.0
RASA4CP	3.0	2.0
RASAL1	8.0	0.0
RASAL3	125.0	55.0
RASGEF1A	20.0	0.0
RASGRF1	4.0	3.0
RASGRP3	886.0	1549.0
RASSF1	55.0	18.0
RASSF1-AS1	2.0	0.0
RASSF2	810.0	856.0
RASSF3	22.0	55.0
RASSF4	60.0	25.0
RASSF5	443.0	495.0
RASSF6	8.0	5.0
RASSF7	25.0	14.0
RAVER1	36.0	230.0
RB1	2175.0	2275.0
RB1CC1	14.0	26.0
RBAK	6.0	0.0
RBBP4	796.0	1000.0
RBBP5	60.0	84.0
RBBP6	6.0	2.0
RBBP7	450.0	364.0
RBBP8	174.0	257.0
RBBP9	21.0	19.0
RBCK1	149.0	141.0
RBFA	32.0	29.0
RBIS	6.0	4.0
RBL1	90.0	211.0
RBL2	382.0	480.0
RBM10	219.0	65.0
RBM12	529.0	1033.0
RBM12B	122.0	129.0
RBM14	461.0	560.0
RBM14-RBM4	2.0	6.0
RBM14_RBM4	0.0	2.0
RBM15	155.0	401.0
RBM15B	4.0	15.0
RBM15_LAMTOR5-AS1	13.0	10.0
RBM17	162.0	93.0
RBM18	145.0	212.0
RBM19	123.0	187.0
RBM20	2.0	0.0
RBM22	145.0	154.0
RBM23	155.0	28.0
RBM25	55.0	59.0
RBM25_PSEN1	6.0	0.0
