gene	COUNT(id)
TAGLN_SIDT2	1
TAF3	1
novelGene_466	1
novelGene_463	1
YAE1	1
YBEY	1
TAF6L	1
TMUB1	1
novelGene_461	1
novelGene_460	1
TMSB4Y	1
YIPF6	1
YJU2	1
YPEL2	1
TAGAP	1
YPEL4	1
novelGene_46	1
XYLT1	1
novelGene_467	1
TNFAIP6	1
XXYLT1-AS2	1
TNFAIP2	1
novelGene_485	1
novelGene_473	1
TAF10	1
TAF12	1
novelGene_472	1
TAF1A-AS1	1
novelGene_470	1
TNC	1
TAF1B_ENSG00000269973	1
novelGene_47	1
TMX4	1
novelGene_469	1
TAF2	1
novelGene_468	1
UBQLN1-AS1	1
A1BG	1
SRRM2-AS1	1
ENSG00000273015	1
ENSG00000273450_NOC3L	1
ENSG00000273402	1
ENSG00000273367_ENSG00000236358	1
ENSG00000273335	1
ENSG00000273329	1
ENSG00000273300_ENSG00000185065	1
ENSG00000273272	1
ENSG00000273162	1
ENSG00000272979_NEMP2	1
ENSG00000273763	1
ENSG00000272917	1
ENSG00000272913	1
ENSG00000272831	1
ENSG00000272825	1
ENSG00000272822	1
ENSG00000272777_ADH5	1
ENSG00000272688_MYOM1	1
ENSG00000272688	1
ENSG00000273669	1
ENSG00000273972_SQOR	1
ENSG00000272478_AUNIP	1
ENSG00000275964	1
ENSG00000277245_TEX9	1
ENSG00000277218	1
ENSG00000277067	1
ENSG00000276957	1
ENSG00000276853	1
ENSG00000276672_RFC3	1
ENSG00000276564_MRTFB	1
ENSG00000276317_ENSG00000277496	1
ENSG00000275765	1
ENSG00000273980	1
ENSG00000275764	1
ENSG00000275493	1
ENSG00000275485	1
ENSG00000275418_MALT1	1
ENSG00000275160	1
ENSG00000274425	1
ENSG00000274333	1
ENSG00000274265	1
ENSG00000272501	1
ENSG00000272468_H2BC11	1
ENSG00000277840	1
ENSG00000267618	1
ENSG00000269001	1
ENSG00000268798_RPS15	1
ENSG00000268643_ERF	1
ENSG00000268403	1
ENSG00000268375_C19orf48	1
ENSG00000268205	1
ENSG00000268027_CEACAM21	1
ENSG00000267886	1
ENSG00000267520	1
ENSG00000269476	1
ENSG00000267317_C19orf25	1
ENSG00000267257_MALT1	1
ENSG00000267122	1
ENSG00000267120	1
ENSG00000267074_ENSG00000286030	1
ENSG00000267059	1
ENSG00000267058_ZNF404	1
ENSG00000267058	1
ENSG00000269044_SMIM7	1
ENSG00000269693_ZNF490	1
ENSG00000272462	1
ENSG00000271976_ACTR8	1
ENSG00000272456	1
ENSG00000272434	1
ENSG00000272420_MORN1	1
ENSG00000272369_ENSG00000257261	1
ENSG00000272368	1
ENSG00000272341_ATXN1-AS1	1
ENSG00000272173	1
ENSG00000271978_LYRM4	1
ENSG00000271843_PSMD6	1
ENSG00000269973_TAF1B	1
ENSG00000271797	1
ENSG00000271780	1
ENSG00000271741	1
ENSG00000271737	1
ENSG00000270659	1
ENSG00000270083	1
ENSG00000270062	1
ENSG00000270038_ENSG00000258927	1
ENSG00000277342_BICD1	1
ENSG00000277969	1
SRM	1
ENSG00000285725	1
ENSG00000286281_CD83	1
ENSG00000286264	1
ENSG00000286118	1
ENSG00000286009	1
ENSG00000286001	1
ENSG00000285943	1
ENSG00000285772	1
ENSG00000285747	1
ENSG00000285635	1
ENSG00000286531	1
ENSG00000285596_ENSG00000239556	1
ENSG00000285565	1
ENSG00000285535	1
ENSG00000285467	1
ENSG00000285331_ZNF280D	1
ENSG00000285331	1
ENSG00000285253	1
ENSG00000285151	1
ENSG00000286445	1
ENSG00000286535	1
ENSG00000284633	1
ENSG00000287421	1
ENSG00000288564	1
ENSG00000288053	1
ENSG00000288021	1
ENSG00000288018	1
ENSG00000287837_SUGT1P3	1
ENSG00000287837	1
ENSG00000287812	1
ENSG00000287797	1
ENSG00000287335	1
ENSG00000286638	1
ENSG00000287313	1
ENSG00000287168	1
ENSG00000287091	1
ENSG00000287064	1
ENSG00000287055	1
ENSG00000287046	1
ENSG00000286760	1
ENSG00000286646	1
ENSG00000284738	1
ENSG00000283828	1
ENSG00000278390	1
ENSG00000279369	1
ENSG00000279602	1
ENSG00000279598	1
ENSG00000279583_SMG1P2	1
ENSG00000279561	1
ENSG00000279529	1
ENSG00000279520_ATP6V0C	1
ENSG00000279504_TBCB	1
ENSG00000279453_SERINC1	1
ENSG00000279148_UHRF1BP1L	1
ENSG00000279689	1
ENSG00000279095	1
ENSG00000278952_TM7SF2	1
ENSG00000278932_LINC01666	1
ENSG00000278903	1
ENSG00000278878	1
ENSG00000278834	1
ENSG00000278765_CBX1	1
ENSG00000278703_NARS1	1
ENSG00000279673	1
ENSG00000279748	1
ENSG00000283761	1
ENSG00000280893_MVP	1
ENSG00000283415_OR2AG2	1
ENSG00000283415_GVINP1	1
ENSG00000283400	1
ENSG00000283202	1
ENSG00000283103	1
ENSG00000282988	1
ENSG00000281593	1
ENSG00000281571	1
ENSG00000280433	1
ENSG00000279855	1
ENSG00000280388	1
ENSG00000280327_ENSG00000260954_IFT140	1
ENSG00000280202	1
ENSG00000280195	1
ENSG00000280173_KLHL18	1
ENSG00000280161	1
ENSG00000280077	1
ENSG00000280003_TLR9	1
ENSG00000267030_ENSG00000280239_CHAF1A	1
ENSG00000266368_ZNF18	1
ENSG00000265975_PIK3R5-DT	1
ENSG00000235560	1
ENSG00000237461	1
ENSG00000237372	1
ENSG00000237188	1
ENSG00000236935	1
ENSG00000236924	1
ENSG00000236529_GTF2IP5	1
ENSG00000236297	1
ENSG00000235859	1
ENSG00000234862	1
ENSG00000237551	1
ENSG00000234426	1
ENSG00000234405_ENSG00000281091	1
ENSG00000234296_FAM238B	1
ENSG00000233967_BCKDHB	1
ENSG00000233712_FCRL5	1
ENSG00000233290	1
ENSG00000233223	1
ENSG00000232347_ZNF731P	1
ENSG00000237550	1
ENSG00000237590	1
ENSG00000230790	1
ENSG00000243554	1
ENSG00000245552	1
ENSG00000245498	1
ENSG00000245213	1
ENSG00000244701	1
ENSG00000244398	1
ENSG00000244055_GATAD1	1
ENSG00000243960_WDR77	1
ENSG00000243554_OR7E38P	1
ENSG00000243004_MACC1	1
ENSG00000240040_IGKV1-39	1
ENSG00000242659_NAA50	1
ENSG00000242590_AGRN	1
ENSG00000242474	1
ENSG00000242444	1
ENSG00000241772	1
ENSG00000240057	1
ENSG00000240040_IGKV3-7	1
ENSG00000240040_IGKV1-5	1
ENSG00000230896_IPP	1
ENSG00000230773	1
ENSG00000265625_SSH2	1
ENSG00000223478	1
ENSG00000225205_ITGA6-AS1	1
ENSG00000224934	1
ENSG00000224905	1
ENSG00000224536	1
ENSG00000224521_OR2T2	1
ENSG00000224376	1
ENSG00000224152	1
ENSG00000224079	1
ENSG00000217801	1
ENSG00000226084	1
ENSG00000217275	1
ENSG00000216895	1
ENSG00000216642	1
ENSG00000215246	1
ENSG00000215146	1
ENSG00000214999	1
ENSG00000214776	1
ENSG00000213062	1
ENSG00000225335	1
ENSG00000226380_LINC-PINT	1
ENSG00000230747_SNRNP200	1
ENSG00000229212	1
ENSG00000230747	1
ENSG00000230521_ENSG00000285799	1
ENSG00000230521	1
ENSG00000230432	1
ENSG00000229953_ENSG00000272405	1
ENSG00000229953	1
ENSG00000229422	1
ENSG00000229255	1
ENSG00000228801_ENSG00000272024	1
ENSG00000226530	1
ENSG00000228427	1
ENSG00000228251_CHCHD5	1
ENSG00000228172	1
ENSG00000228124	1
ENSG00000228037	1
ENSG00000227252	1
ENSG00000226659	1
ENSG00000226571	1
ENSG00000247679_B4GALT7	1
ENSG00000247934	1
ENSG00000248571	1
ENSG00000260285	1
ENSG00000260966	1
ENSG00000260954_IFT140_ENSG00000280327	1
ENSG00000260920	1
ENSG00000260917	1
ENSG00000260914	1
ENSG00000260912_ACER2	1
ENSG00000260772	1
ENSG00000260611	1
ENSG00000260267	1
ENSG00000261136	1
ENSG00000260261	1
ENSG00000260244	1
ENSG00000260160_ZNF841	1
ENSG00000260108	1
ENSG00000260103	1
ENSG00000260086	1
ENSG00000260007	1
ENSG00000259959_NFXL1	1
ENSG00000261069_SNHG14	1
ENSG00000261218_PLCG2	1
ENSG00000249141	1
ENSG00000262587	1
ENSG00000265206	1
ENSG00000265118	1
ENSG00000264112	1
ENSG00000263731	1
ENSG00000263680	1
ENSG00000263244	1
ENSG00000263235_TRAP1	1
ENSG00000262714_ENSG00000261804	1
ENSG00000262049	1
ENSG00000261335	1
ENSG00000261786	1
ENSG00000261775_UBL7-DT	1
ENSG00000261732	1
ENSG00000261611	1
ENSG00000261526_KLF16	1
ENSG00000261526	1
ENSG00000261459	1
ENSG00000261351_SNAPC5	1
ENSG00000259877	1
ENSG00000259834	1
ENSG00000259820	1
ENSG00000253690	1
ENSG00000254682	1
ENSG00000254614	1
ENSG00000254536	1
ENSG00000254485_SRGAP3	1
ENSG00000254409_ALKBH3	1
ENSG00000254400_RRP8	1
ENSG00000254207	1
ENSG00000253853	1
ENSG00000253333_GUSBP15	1
ENSG00000259802	1
ENSG00000251600	1
ENSG00000251555_RPL7AP28	1
ENSG00000250775	1
ENSG00000250771	1
ENSG00000250310	1
ENSG00000249959	1
ENSG00000249568	1
ENSG00000249334	1
ENSG00000255284	1
ENSG00000256591	1
ENSG00000256966	1
ENSG00000256966_FBXO10	1
ENSG00000259712	1
ENSG00000259674	1
ENSG00000259436_POU2F2-AS1	1
ENSG00000259366	1
ENSG00000259080	1
ENSG00000259066	1
ENSG00000259015_DCAF4	1
ENSG00000259003	1
ENSG00000258875	1
ENSG00000258871	1
ENSG00000258526	1
ENSG00000258422_ENSG00000274330	1
ENSG00000258082	1
ENSG00000257921	1
ENSG00000257524	1
ENSG00000257390	1
ENSG00000257261_ENSG00000275481	1
ENSG00000288573	1
ENSG00000288591	1
ENSG00000288670_SDHC	1
GLA	1
GNAI1	1
GMPR	1
GMCL1_SNRNP27	1
GLUD1P3_SEC24C	1
GLT8D2	1
GLIPR2	1
GLCCI1	1
GLB1L2	1
GJB6	1
GNB2	1
GJB2	1
GJA3	1
GIT1	1
GIPR	1
GINS2	1
GINM1	1
GIMAP7	1
GIMAP2	1
GNB1L	1
GNG10	1
GIHCG	1
GPR137	1
GPR84	1
GPR82	1
GPR65	1
GPR34	1
GPR25	1
GPR19	1
GPR157	1
GPR137B	1
GPN2_ENSG00000289554	1
GNG11	1
GPN2	1
GPM6A	1
GPKOW	1
GPI_PDCD2L	1
GPC2	1
GON7	1
GOLGA6L9	1
GNPTG	1
GIMAP1	1
GHR	1
FSTL5	1
GABARAP	1
GALNT10_MFAP3	1
GALM	1
GALK1	1
GADD45GIP1	1
GABRA6	1
GABBR2	1
GABARAPL2	1
GABARAPL1	1
G0S2	1
GALT	1
FZD1	1
FYB1	1
FXN	1
FUT8-AS1	1
FUT7	1
FUT11	1
FUNDC1	1
FUCA1_CNR2	1
GALNT4	1
GAN	1
GGT7	1
GCLM	1
GGH	1
GFER	1
GET3	1
GEMIN6	1
GDF15	1
GCSHP5	1
GCSH	1
GCNT3	1
GCLC	1
GARNL3	1
GCHFR	1
GCC2-AS1	1
GBP3_KYAT3	1
GBAP1	1
GBA2	1
GATA3	1
GASK1B	1
GARS1	1
GPRASP1	1
GPRASP2	1
GPRC5A	1
HAUS4_PRMT5	1
HDGFL3	1
HDDC3	1
HCN3	1
HCG11	1
HBS1L_ALDH8A1	1
HBEGF	1
HAX1	1
HAUS8	1
HAPLN3	1
HEMK1	1
HACD2	1
HABP4	1
HAAO	1
H4C9	1
H4C3	1
H4C2	1
H4C14	1
H3P6	1
HEIH	1
HERC2P3	1
GPRC5C	1
HK3	1
HNRNPLL	1
HNRNPA1P70	1
HNRNPA1P21_CCR8	1
HNRNPA0	1
HMX2	1
HMOX1	1
HM13_MCTS2P	1
HLA-A_HLA-H	1
HJURP_MSL3P1	1
HERC2P9	1
HIP1	1
HINT2	1
HIGD2A	1
HIF1A-AS3	1
HHEX	1
HGF	1
HEXIM2	1
HERPUD2-AS1	1
H3C6	1
H3C10	1
H2BU1	1
GSTA4	1
GTSF1	1
GTPBP6	1
GTPBP2	1
GTF3C4	1
GTF2IP20	1
GTF2F1_PSPN	1
GTF2A2	1
GSTM2	1
GSR	1
H2BC5	1
GSPT2	1
GSEC	1
GRPEL1	1
GRIA1	1
GRB7	1
GRAMD1C	1
GPX7	1
GPS2	1
GUF1_ENSG00000272936	1
GUSBP11	1
GUSBP5	1
GXYLT1	1
H2BC21	1
H2BC20P	1
H2BC19P	1
H2BC15	1
H2BC12	1
H2BC11	1
H2AZ1	1
H2AW	1
H2AC19	1
H2AC18	1
H2AC11	1
H1-5	1
H1-4	1
H1-3	1
H1-2	1
H1-10	1
H1-0	1
FTCDNL1	1
FSD2	1
ENSG00000288683	1
ERGIC2	1
ERV3-1	1
ERP27_ARHGDIB	1
ERP27	1
ERO1A	1
ERMN_CYTIP	1
ERICH5	1
ERGIC3	1
ERGIC2_ENSG00000257176	1
EREG	1
ERVK13-1	1
ERBB2	1
EPS15-AS1	1
EPN2	1
EPHX1	1
EPHA3	1
EPC2	1
EPB41L4A-AS1	1
EPB41L4A	1
ERVFRD-3_MTAP	1
ESR2	1
ENTR1	1
EXOC8	1
EZH2_ENSG00000286180	1
EYA2	1
EXT1	1
EXOSC6	1
EXOSC5	1
EXOSC4	1
EXOSC3	1
EXOSC1	1
EXD3	1
ESRP1	1
EVC	1
ETV7	1
ETV6	1
ETS2	1
ETS1	1
ETHE1	1
ETFRF1	1
ETFB	1
EP300	1
ENTPD2	1
FSBP	1
ENSG00000288899_ZNF460	1
ENSG00000289082	1
ENSG00000289045_PPIL4	1
ENSG00000289017	1
ENSG00000289009	1
ENSG00000289007	1
ENSG00000288952_TIMP4	1
ENSG00000288924	1
ENSG00000288904	1
ENSG00000288868	1
ENSG00000289135	1
ENSG00000288847_KCNA3	1
ENSG00000288829_PSMB1	1
ENSG00000288827_DHX34	1
ENSG00000288767	1
ENSG00000288738	1
ENSG00000288724	1
ENSG00000288721	1
ENSG00000288684	1
ENSG00000289106_SDHC	1
ENSG00000289138_RAB5A	1
ENSG00000289637_HSPA1L	1
ENSG00000289502_C8orf88	1
ENSG00000289627_SPTBN1	1
ENSG00000289620	1
ENSG00000289613_PMPCB	1
ENSG00000289600	1
ENSG00000289594	1
ENSG00000289541	1
ENSG00000289523_MAPK1IP1L	1
ENSG00000289520	1
ENSG00000289471	1
ENSG00000289154	1
ENSG00000289439	1
ENSG00000289341	1
ENSG00000289318	1
ENSG00000289298	1
ENSG00000289282_PRRC2A	1
ENSG00000289260	1
ENSG00000289234	1
ENSG00000289161	1
F2R	1
F2RL3	1
F5	1
FCRL4	1
FGL2	1
FGFRL1	1
FEZ2	1
FEN1_FADS2	1
FEM1A	1
FDX2	1
FDX1	1
FCRLB	1
FCN2	1
FILIP1	1
FCGRT	1
FCER1G	1
FBXW9_TNPO2	1
FBXW9	1
FBXW4	1
FBXO9	1
FBXO48	1
FBXO45	1
FHL1	1
FILIP1L	1
FAAH2	1
FOSL1	1
FRMPD2	1
FRMD4B	1
FRMD4A	1
FRG1-DT	1
FOXO4	1
FOXO1	1
FOXD2-AS1	1
FOSL2	1
FNDC3B	1
FKBP1A_SDCBP2	1
FN3KRP	1
FMO5	1
FMC1	1
FLVCR2_BATF	1
FLVCR1-DT	1
FLT3LG	1
FKBPL	1
FKBP9	1
FBXO36	1
FBXO32	1
FBXO31	1
FAM111A-DT	1
FAM174A-DT	1
FAM171B	1
FAM171A1	1
FAM167A	1
FAM161B	1
FAM157B	1
FAM131A	1
FAM117B	1
FAM110A	1
FBXO27	1
FAIM	1
FAHD2CP	1
FAHD1	1
FAF1	1
FADS1	1
FADD	1
FAAP20	1
FAAH_NSUN4	1
FAM187A	1
FAM187B2P	1
FAM217B	1
FAM218A	1
FBXO17	1
FBXO16	1
FBXO10_ENSG00000255872	1
FBXL8_ENSG00000265690	1
FBXL17	1
FBLN5	1
FAT2	1
FAR2	1
FANCF	1
FAM98C	1
FAM8A1	1
FAM72D	1
FAM53A	1
FAM27B	1
FAM241A	1
FAM234B	1
FAM228B	1
ENSG00000203644	1
ENSG00000187951	1
ENSG00000184441_PFKL	1
BCORL1	1
BLOC1S4	1
BLOC1S1_RDH5	1
BIRC7	1
BIK	1
BICDL2	1
BICD1_ENSG00000277342	1
BHLHE22	1
BCR	1
BCLAF3	1
BLVRB	1
BCL6B	1
BCL3	1
BCL2L2	1
BCL2L11_ACOXL	1
BCDIN3D	1
BCAS2	1
BCAR3	1
BCAP29_WBP1LP2	1
BLOC1S5-TXNDC5	1
BMERB1	1
BBLN	1
C10orf99	1
C15orf61	1
C15orf40	1
C14orf28	1
C12orf73	1
C12orf43	1
C11orf98	1
C11orf71	1
C11orf1	1
BTBD2	1
BMP3	1
BRD3	1
BRD2_ENSG00000223837	1
BRD1	1
BORCS7	1
BORCS6	1
BOLA2B_SMG1P2	1
BMS1P2	1
BMP8B	1
BBS12	1
BBC3	1
ATF6B_TNXB	1
ATP5MG	1
ATP8B2	1
ATP6V1G2	1
ATP6V1G1	1
ATP6V1F	1
ATP6V1E2	1
ATP6V1E1	1
ATP6V0E2	1
ATP6V0C	1
ATP5MF_PTCD1	1
ATRIP	1
ATP5ME	1
ATP5MC2	1
ATP5MC1	1
ATP4A	1
ATP2B1-AS1	1
ATP2A1	1
ATP23	1
ATP1A3	1
ATRAID_CAD	1
AUNIP	1
BATF2	1
B4GALT7_ENSG00000247679	1
BAG3	1
BAG2	1
BAD	1
BACH1-IT1_BACH1	1
BACE2	1
B9D2	1
B9D1	1
B4GAT1	1
B4GALNT3	1
AURKAP1	1
B3GNTL1	1
B3GNT7	1
B3GNT5	1
B3GNT2_COMMD1	1
B3GLCT	1
B3GALT9	1
B3GALT4	1
AVPI1	1
C15orf62	1
C17orf100	1
C17orf107	1
CAVIN1	1
CC2D2A	1
CBX8	1
CBX2	1
CBX1_ENSG00000278765	1
CBR1	1
CBLL1-AS1	1
CAVIN3	1
CAVIN2	1
CAV2	1
CCDC121	1
CATSPERB_TC2N	1
CAT	1
CASZ1	1
CASP6	1
CASP4	1
CARMIL3	1
CARF	1
CARD9	1
CCDC120	1
CCDC124	1
C19orf25_ENSG00000267317	1
CCDC88B	1
CCNH	1
CCNDBP1_TMEM62	1
CCND1	1
CCNB3	1
CCL5	1
CCL28	1
CCL25	1
CCL17	1
CCDC85B	1
CCDC125	1
CCDC71	1
CCDC28A	1
CCDC26	1
CCDC173	1
CCDC167	1
CCDC152	1
CCDC150	1
CCDC137	1
CARD16	1
CAPN2	1
CAND2	1
C1orf21	1
C2orf74	1
C2orf69	1
C21orf91_C21orf91-OT1	1
C21orf91-OT1_C21orf91	1
C1orf74	1
C1orf56_BNIPL	1
C1orf50	1
C1orf216	1
C1orf198	1
CAMKMT	1
C1RL	1
C1R	1
C1QTNF3-AMACR_ENSG00000215158	1
C1QBP	1
C1GALT1C1	1
C19orf53	1
C19orf48_ENSG00000268375	1
C19orf38	1
C3orf14	1
C3orf20	1
C3orf33	1
C3orf52	1
CAMK1	1
CALHM6	1
CAD_ATRAID	1
CACNB2	1
CA2	1
CA11	1
C9orf64	1
C8orf88	1
C7orf26	1
C6orf47	1
C6orf226	1
C6orf223	1
C5orf63	1
C5AR1	1
C4orf48	1
C4orf3	1
C4B	1
ATG4D	1
ASTN1	1
CCR1	1
ADO	1
AGA	1
AFG1L	1
AFF3	1
AFAP1-AS1	1
AFAP1	1
AEBP1	1
ADRB2	1
ADORA2A_SPECC1L	1
ADNP_DPM1	1
AGAP5	1
ADM2	1
ADM	1
ADIRF-AS1	1
ADI1	1
ADGRF3	1
ADCY6	1
ADCK5	1
ADCK2	1
AGAP3	1
AGBL1	1
ADAT3	1
AKAP1-DT	1
ALDH3B1	1
ALDH1A3-AS1	1
ALDH1A3	1
ALDH16A1	1
AKT3	1
AKT1S1	1
AKAP8L	1
AKAP17A	1
AJUBA	1
AGBL5_TMEM214	1
AIF1	1
AHSA1	1
AHCTF1_KIF28P	1
AGTR2	1
AGRN_ENSG00000242590	1
AGPAT4	1
AGPAT2	1
AGMAT	1
ADCK1	1
ADAT2	1
ASTE1	1
ABCB9	1
ABI1P1	1
ABHD8	1
ABHD6	1
ABHD18	1
ABHD14A	1
ABHD13	1
ABCF2-H2BE1	1
ABCC4_ENSG00000287635	1
ABCB1	1
ACBD6	1
ABCA3	1
ABCA13	1
ABAT	1
AATBC	1
AASS	1
AARS2	1
AAMDC	1
A2M	1
ACACB	1
ACCS	1
ADAMTS7	1
ACTL10	1
ADAMTS12	1
ADAM29	1
ADAM21	1
ADAM1A	1
ACY3	1
ACY1	1
ACVR1B	1
ACTN3	1
ACTG1P22	1
ACD	1
ACSL5_SHOC2	1
ACSL4_KCNE5	1
ACSBG1	1
ACRBP	1
ACP3	1
ACOT4	1
ACER2_ENSG00000260912	1
ACER2	1
ALDH3B2	1
ALDH6A1	1
ALDH7A1	1
ARHGAP20	1
ARIH2OS	1
ARID3B_UBL7-DT	1
ARHGEF40	1
ARHGEF35-AS1	1
ARHGEF35	1
ARHGEF19	1
ARHGAP44	1
ARHGAP32	1
ARHGAP1_CKAP5	1
ARL4C	1
ARG2	1
AREG	1
ARAF	1
AQR_ZNF770	1
AQP9	1
AQP3	1
APOL6	1
APOBEC3H	1
ARL3	1
ARL4D	1
ALG14	1
ARSB	1
ASS1	1
ASRGL1	1
ASPSCR1	1
ASF1A	1
ASDURF	1
ASCL1	1
ASAP1	1
ARVCF	1
ARRDC4	1
ARLNC1	1
ARRDC3-AS1	1
ARRB1_ENSG00000279117	1
ARPIN	1
ARNT_CTSK	1
ARNT2	1
ARMCX5-GPRASP2_BHLHB9	1
ARMCX1	1
ARMC10	1
APLN	1
APLF	1
APELA	1
AMIGO3_GMPPB	1
ANKH	1
ANKFN1	1
ANKDD1A	1
ANK3	1
ANGPTL4	1
ANAPC1P2	1
AMT	1
AMOTL2	1
AMIGO3	1
APBB1	1
ALOX5AP	1
ALOX15B	1
ALOX12B	1
ALKBH7	1
ALKBH3_ENSG00000254409	1
ALG6	1
ALG1L13P	1
ALG1L10P_LINC02449	1
ANKMY2	1
ANKRD12	1
ANKRD23	1
ANKRD29	1
AP5S1	1
AP5B1	1
AP2A1	1
AP1AR-DT	1
ANXA1	1
ANTXRLP1	1
ANTKMT	1
ANPEP	1
ANO7	1
ANKS1A	1
ANKRD7	1
ANKRD54	1
ANKRD40	1
ANKRD39	1
ANKRD36BP1	1
ANKRD36	1
ANKRD34A_LIX1L	1
CCNJL	1
CCR2	1
ENSG00000177738	1
DHODH	1
DIXDC1	1
DIMT1	1
DICER1-AS1	1
DIAPH2	1
DHX36	1
DHRS7B	1
DHRS3	1
DHRS13	1
DHFRP2	1
DLC1	1
DHFRP1	1
DHFR	1
DGUOK-AS1	1
DGAT2	1
DGAT1	1
DEPTOR	1
DEPP1	1
DEPDC7	1
DKK3	1
DLEU2	1
DENND2D_ENSG00000273221	1
DNAJC17	1
DNAL1	1
DNAJC9_MRPS16	1
DNAJC5B	1
DNAJC4_NUDT22	1
DNAJC30	1
DNAJC3-DT	1
DNAJC25	1
DNAJC18	1
DNAJC15	1
DLG5	1
DNAJC12	1
DNAJB5	1
DNAJB1	1
DMWD	1
DMKN	1
DMGDH	1
DMC1_DDX17	1
DLL1	1
DENND4C_ENSG00000273226	1
DECR2	1
CTSF	1
CXCR5	1
CYP27A1	1
CYP20A1	1
CYP1B1	1
CYC1	1
CYB5R1	1
CYB5D1_ENSG00000280046	1
CXXC4-AS1	1
CXXC4	1
CXCL16	1
CYP2S1	1
CXCL10	1
CX3CR1	1
CWC25	1
CUL5_ACAT1	1
CUL3	1
CTU2	1
CTSW	1
CTSV	1
CYP2J2	1
CYP2U1	1
DEAF1	1
DBNDD2	1
DDX56_TMED4	1
DDX28	1
DDX20	1
DDAH1	1
DCTPP1	1
DCTN6	1
DCBLD1	1
DCAF4_ENSG00000259015	1
DBN1	1
CYP3A4	1
DBI	1
DAPK2	1
DAAM2	1
CYTIP_ERMN	1
CYSTM1	1
CYS1	1
CYRIA	1
CYP4X1	1
DNAL4	1
DNASE1L3	1
DNASE2	1
EGR1	1
EIF4EBP3	1
EIF4EBP1	1
EIF3J-DT	1
EIF2B2	1
EIF2AK3-DT	1
EIF1AX	1
EID3	1
EHD3	1
EGFL7	1
EIF5A2	1
EFNB1	1
EFNA5	1
EFNA4	1
EFNA3	1
EFHD2	1
EFHC1	1
EFCAB14_ATPAF1	1
EFCAB10	1
EIF4EBP3_ANKHD1	1
ELAC1_SMAD4	1
DNM1P35	1
ENDOD1	1
ENSG00000176593	1
ENSG00000173867	1
ENSG00000173366	1
ENSG00000170161	1
ENSG00000093100_MICAL3	1
ENPP6	1
ENOSF1	1
ENDOG	1
ENAM	1
ELF3	1
EMSY-DT	1
EMSLR	1
EMP1	1
EML2-AS1	1
EMC7	1
EMC3_PRRT3	1
ELP4	1
ELK4	1
EEF1E1	1
EEF1AKMT4	1
EDNRB	1
DPP3_ENSG00000256349	1
DSTNP2_RPL13P5	1
DSG1	1
DSCC1_TAF2	1
DSCAML1	1
DSC3	1
DQX1	1
DPYSL4	1
DPY19L1	1
DPM3	1
EDEM2_MMP24OS	1
DPCD	1
DOP1B	1
DONSON	1
DOLK	1
DOCK9	1
DNTTIP1	1
DNPH1	1
DNMT3B	1
DTHD1	1
DUBR	1
DUS4L-BCAP29	1
DUSP14	1
EDARADD	1
ECI1_RNPS1	1
ECHDC3	1
EBPL	1
EBLN2	1
EBF3	1
EAPP	1
E2F5	1
DYNLT2B	1
DYNLT2	1
DYNLT1	1
DYNC2I2_HMGA1P4	1
DYNC2I1	1
DYNC1LI1	1
DYM_RPL17-C18orf32	1
DUSP6	1
DUSP23	1
CTSO	1
CTSD	1
CCT6B	1
CHCHD5	1
CHODL	1
CHMP7_ENSG00000289584	1
CHMP6	1
CHMP4C	1
CHMP1B	1
CHI3L1	1
CHFR_GOLGA3	1
CHCHD6	1
CHCHD4	1
CHST10	1
CHCHD10	1
CHCHD1	1
CHAC2	1
CHAC1	1
CFP	1
CFL2	1
CFAP91	1
CFAP45_TAGLN2	1
CHPT1	1
CHST3	1
CETN3_ENSG00000260871	1
CKB	1
CLEC4A	1
CLDN23	1
CLDN15_FIS1	1
CLDN10	1
CLDN1	1
CLCF1	1
CLBA1	1
CLASP1-AS1	1
CIZ1	1
CHST7	1
CITED2	1
CISH	1
CISD3	1
CISD1	1
CILP2	1
CIDECP1	1
CIDEB	1
CIAO2B	1
CFAP251	1
CES3	1
CTSA	1
CD302	1
CD9	1
CD83_ENSG00000286281	1
CD68	1
CD58_ATP1A1-AS1	1
CD52	1
CD5	1
CD4	1
CD33	1
CD300LB	1
CD99P1	1
CD276	1
CD27-AS1_VAMP1	1
CD24	1
CD22_ENSG00000269553	1
CD1C	1
CCZ1B	1
CCZ1	1
CCT6P3	1
CD93	1
CDADC1	1
CERKL	1
CDYL2	1
CEP170	1
CEP104	1
CENPBD1P1_MZF1-AS1	1
CENPBD1P1	1
CENPBD1	1
CENPA	1
CEND1	1
CELSR2	1
CDON	1
CDAN1	1
CDKN2D	1
CDK5R1_PSMD11	1
CDK5R1	1
CDK4	1
CDC42EP2	1
CDC42BPB	1
CDC37L1	1
CDC14B	1
CLEC6A	1
CLEC7A	1
CLIC2	1
CPTP	1
CRIPT	1
CRIM1	1
CREG1	1
CREBL2	1
CREB5	1
CREB3L1	1
CRB3_ENSG00000275234	1
CRACR2B	1
CPT1B	1
CRLS1	1
CPQ	1
CPNE8-AS1	1
CPLANE2	1
CPLANE1	1
CPEB3	1
CPEB1	1
COX8A	1
COX7A2L	1
CRK	1
CROCCP2	1
CLIC6	1
CST7	1
CTH	1
CTBS_GNG5	1
CTBP1-DT	1
CT75	1
CT45A5	1
CS_CNPY2	1
