	E1	E3
33112_106185920_106325747	8.0	0.0
33112_106185920_106325793	0.0	6.0
33113_106511749_106570456	744.0	0.0
33113_106512210_106569197	45.0	0.0
33113_106512517_106568878	7.0	0.0
33113_106512564_106569190	0.0	60.0
33113_106512569_106568778	0.0	14.0
33114_106521134_106570457	2.0	0.0
33115_106521028_106568869	0.0	5.0
33115_106521126_106569021	0.0	2.0
33115_106521138_106568759	11.0	0.0
33116_106571976_106629482	0.0	4.0
33116_106571977_106629481	16.0	0.0
33117_106629565_106655739	3.0	0.0
33118_106629576_106666492	5.0	0.0
33118_106629577_106666038	3.0	0.0
33118_106629577_106666360	0.0	56.0
33118_106629577_106666361	52.0	0.0
33118_106629577_106666487	0.0	2.0
33118_106629577_106668236	0.0	19.0
33118_106629577_106668260	3.0	0.0
33118_106629578_106668410	0.0	32.0
33118_106629580_106668410	7.0	0.0
33119_106969832_106975511	20.0	0.0
3311_160796173_160828249	8.0	0.0
33120_107028195_107051340	0.0	5.0
33120_107028200_107051340	5.0	0.0
33121_107028339_107040868	2.0	0.0
33122_107065194_107115205	5.0	0.0
33123_107360913_107459556	2.0	0.0
33123_107360915_107459576	0.0	2.0
33124_107152558_107459576	99.0	0.0
33125_107152597_107459556	6.0	21.0
33126_107152597_107459512	0.0	4.0
33126_107152597_107459564	5.0	0.0
33127_107152597_107459564	4.0	10.0
33128_107152557_107459576	0.0	14.0
33128_107152597_107459571	5.0	0.0
33129_107152556_107459564	0.0	172.0
33129_107152835_107459571	3.0	0.0
33129_107152835_107459576	0.0	3.0
33129_107153064_107459556	0.0	2.0
3312_160796167_160802691	0.0	15.0
3312_160796173_160802747	30.0	0.0
33130_107264187_107459576	2.0	0.0
33131_107893578_107958141	2.0	0.0
33132_107867757_107958173	0.0	5.0
33132_107870315_107958197	0.0	21.0
33132_107870316_107958173	8.0	0.0
33132_107870763_107958309	0.0	212.0
33132_107870765_107958201	79.0	0.0
33132_107871436_107958141	0.0	36.0
33132_107871442_107958150	15.0	0.0
33133_107870764_107957357	10.0	0.0
33133_107870765_107957342	0.0	2.0
33134_107870765_107958278	2.0	0.0
33135_107870765_107957357	2.0	0.0
33136_107882986_107958201	28.0	0.0
33137_108041417_108074727	7.0	0.0
33137_108041417_108074741	0.0	11.0
33137_108042819_108074727	0.0	98.0
33137_108042820_108074722	45.0	0.0
33137_108043062_108074722	0.0	6.0
33137_108043062_108074735	5.0	0.0
33137_108043425_108074728	0.0	2.0
33137_108044129_108074722	2.0	0.0
33138_108041417_108074722	7.0	13.0
33139_108211231_108260983	0.0	5.0
33139_108211231_108261012	6.0	0.0
33139_108211511_108261012	0.0	22.0
33139_108211513_108260995	40.0	0.0
3313_160796173_160828249	0.0	3.0
3313_160796179_160828249	5.0	0.0
33140_108294912_108525650	2.0	0.0
33140_108294918_108525541	0.0	5.0
33140_108294930_108522469	3.0	0.0
33140_108294990_108522464	0.0	3.0
33140_108295067_108525787	0.0	2.0
33141_108986438_109094879	0.0	6.0
33141_108986443_109094919	4.0	0.0
33142_108986443_109009543	32.0	0.0
33142_108986443_109009552	0.0	27.0
33142_108987052_109009552	3.0	0.0
33143_109095506_109163796	2.0	0.0
33143_109095518_109163909	0.0	8.0
33143_109095519_109163909	5.0	0.0
33144_109095520_109156797	2.0	0.0
33144_109095522_109156793	0.0	2.0
33145_109095526_109163171	2.0	0.0
33146_109095509_109163908	5.0	0.0
33146_109095509_109163910	0.0	8.0
33147_109095512_109156793	2.0	0.0
33147_109095528_109155857	0.0	2.0
33148_109095516_109160659	2.0	0.0
33148_109095516_109160763	0.0	2.0
33149_109095518_109163908	4.0	0.0
3314_160830160_160862832	10.0	0.0
33150_109095518_109163903	2.0	0.0
33151_109095519_109163900	2.0	0.0
33152_109366519_109382473	2.0	0.0
33153_109366516_109381850	0.0	22.0
33153_109366520_109382106	2.0	0.0
33154_109366520_109382469	3.0	0.0
33155_109366520_109381723	2.0	0.0
33156_109366519_109382812	0.0	4031.0
33156_109366519_109382830	2709.0	0.0
33156_109367185_109382469	0.0	154.0
33156_109367194_109382469	176.0	0.0
33156_109368382_109382498	3.0	0.0
33156_109368641_109382469	0.0	2.0
33156_109368654_109382466	12.0	0.0
33157_109366515_109382467	311.0	0.0
33157_109366515_109382469	0.0	689.0
33157_109367280_109382466	0.0	23.0
33157_109367280_109382467	13.0	0.0
33157_109368639_109382479	2.0	0.0
33158_109366516_109381723	30.0	0.0
33158_109366519_109381716	0.0	16.0
33158_109367280_109381716	0.0	2.0
33158_109367281_109381723	2.0	0.0
33159_109366519_109382469	2.0	0.0
3315_161037633_161038960	19.0	0.0
3315_161037637_161038976	0.0	2.0
33160_109440711_109443921	9.0	0.0
33160_109440727_109443921	0.0	6.0
33161_109440819_109443922	2.0	0.0
33162_109444064_109455891	7.0	0.0
33162_109444064_109455978	0.0	14.0
33163_109444063_109455950	0.0	97.0
33163_109444064_109455933	52.0	0.0
33164_109444064_109455738	2.0	0.0
33164_109444064_109455978	0.0	10.0
33165_109444064_109455711	0.0	10.0
33165_109444065_109455711	4.0	0.0
33166_109444065_109455744	2.0	0.0
33167_109462599_109483219	5.0	32.0
33167_109464535_109483239	2.0	0.0
33167_109465597_109483236	3.0	0.0
33167_109465607_109483253	0.0	3.0
33168_109462599_109483173	0.0	3.0
33168_109462607_109483219	2.0	0.0
33169_109480949_109483219	6.0	0.0
3316_161037633_161038976	3.0	0.0
33170_109631698_109691191	2.0	0.0
33170_109631698_109691212	0.0	5.0
33171_109691285_109791771	4.0	0.0
33171_109691316_109791771	0.0	7.0
33172_109691291_109743479	2.0	0.0
33173_109691295_109825424	0.0	149.0
33173_109691299_109825424	87.0	0.0
33174_110099817_110180033	4.0	0.0
33174_110099818_110180041	0.0	7.0
33175_110099818_110179860	5.0	0.0
33175_110099818_110180033	0.0	17.0
33176_110099816_110180043	0.0	8.0
33176_110099819_110179670	5.0	0.0
33177_110099818_110180016	0.0	48.0
33177_110099819_110179682	12.0	0.0
33178_110213083_110232224	2.0	0.0
33179_110180406_110230724	4.0	0.0
33179_110180407_110230330	5.0	0.0
33179_110180424_110230328	0.0	4.0
33179_110180425_110230724	0.0	5.0
33179_110180426_110232223	0.0	154.0
33179_110180426_110232228	140.0	0.0
3317_161037633_161038950	6.0	0.0
33180_110180417_110232224	2.0	0.0
33180_110180426_110232224	0.0	5.0
33181_110180424_110209109	7.0	0.0
33182_110814619_110895708	13.0	0.0
33182_110814619_110895710	0.0	37.0
33183_110874783_110895710	748.0	0.0
33183_110874784_110894167	54.0	0.0
33183_110874784_110894168	0.0	64.0
33183_110874784_110894313	29.0	36.0
33183_110874784_110895431	0.0	2.0
33183_110874784_110895708	0.0	1352.0
33183_110874784_110898760	2.0	0.0
33184_110887502_110895708	4.0	8.0
33185_110814606_110860364	0.0	2.0
33185_110814619_110860364	3.0	0.0
33186_110874784_110894313	0.0	2.0
33186_110874784_110895708	11.0	13.0
33187_110874784_110895708	24.0	28.0
33188_110874784_110895708	4.0	12.0
33189_110609977_110815206	14.0	0.0
33189_110609977_110815231	0.0	38.0
3318_161037633_161038965	2.0	0.0
33190_110609977_110815206	4.0	0.0
33190_110609979_110815231	0.0	2.0
33191_110609977_110815246	2.0	0.0
33192_110609978_110815231	0.0	14.0
33192_110609978_110815266	5.0	0.0
33193_110958534_110967871	0.0	48.0
33193_110958705_110967871	51.0	0.0
33194_110959169_110967870	36.0	0.0
33195_110982037_111025743	5.0	0.0
33195_110982037_111025767	0.0	3.0
33195_110982045_111025590	0.0	18.0
33195_110982051_111025590	25.0	0.0
33195_110982052_111028125	0.0	7.0
33195_110982055_111026095	8.0	0.0
33195_110982055_111027974	0.0	5.0
33195_110982061_111028262	24.0	0.0
33195_110982064_111028261	0.0	107.0
33196_111259327_111267317	11.0	0.0
33196_111259327_111268273	0.0	4.0
33196_111259335_111268428	0.0	2.0
33196_111259338_111267525	4.0	0.0
33196_111259349_111267311	0.0	5.0
33196_111259349_111268272	3.0	0.0
33196_111259349_111269056	11.0	30.0
33197_111299051_111367862	2.0	0.0
33198_111483520_111578172	6.0	0.0
33198_111483536_111578172	0.0	3.0
33199_111483536_111602292	2.0	0.0
3319_161039251_161045937	13.0	0.0
3319_161039251_161045970	0.0	7.0
331_225777828_225790458	3.0	0.0
33200_111558941_111605878	5.0	0.0
33201_111558942_111605866	2.0	0.0
33202_111558942_111606114	0.0	33.0
33202_111558942_111606458	56.0	0.0
33203_111661283_111844950	4.0	0.0
33204_111661293_111844944	2.0	0.0
33205_111660334_111793914	0.0	34.0
33205_111660764_111793878	0.0	5.0
33205_111661293_111793943	0.0	365.0
33205_111661293_111793952	3.0	0.0
33206_111661293_111845626	2.0	0.0
33207_112070664_112087509	4.0	0.0
33207_112070667_112087506	0.0	4.0
33207_112070773_112087522	0.0	6.0
33207_112070778_112087532	4.0	0.0
33207_112071079_112087498	4.0	0.0
33207_112071080_112087506	0.0	2.0
33208_113936157_113971145	2.0	0.0
33208_113936157_113971148	0.0	4.0
33209_113945380_113971148	0.0	4.0
33209_113945380_113971191	3.0	0.0
3320_161039251_161045970	6.0	5.0
33210_113938731_113971188	0.0	5.0
33210_113938929_113971190	0.0	3.0
33210_113939483_113971159	0.0	2.0
33210_113940714_113971392	280.0	0.0
33210_113940717_113971379	0.0	322.0
33211_113940715_113971164	2.0	0.0
33212_113940714_113971197	0.0	4.0
33212_113940717_113971126	2.0	0.0
33213_113940717_113970329	2.0	0.0
33214_113940717_113971186	2.0	0.0
33215_113940717_113971147	0.0	4.0
33215_113940718_113971164	7.0	0.0
33216_115941530_116100743	3.0	0.0
33216_115941817_116100697	2.0	0.0
33217_115933147_116100705	0.0	4.0
33217_115941531_116100720	10.0	0.0
33217_115941532_116100697	0.0	3.0
33217_115941817_116100725	3.0	0.0
33218_115941532_116060872	4.0	0.0
33219_116100818_116247828	11.0	0.0
33219_116100847_116243954	3.0	0.0
33219_116100849_116245689	0.0	49.0
33219_116100852_116244216	124.0	0.0
33219_116100852_116244770	0.0	10.0
33219_116100852_116245689	27.0	0.0
33219_116100853_116244216	0.0	65.0
3321_161046942_161069915	75.0	0.0
3321_161046946_161069914	0.0	129.0
3321_161048781_161069929	28.0	0.0
3321_161048787_161070041	0.0	17.0
33220_116249987_116254080	65.0	157.0
33220_116250328_116254107	0.0	5.0
33221_116249987_116254080	10.0	0.0
33221_116249987_116254100	0.0	6.0
33222_116249987_116254080	0.0	6.0
33222_116249987_116254101	2.0	0.0
33223_116249987_116254080	2.0	0.0
33224_116254170_116438284	31.0	0.0
33224_116254203_116438282	0.0	5.0
33225_116370946_116438277	40.0	0.0
33225_116370946_116438404	4.0	0.0
33225_116370949_116438277	0.0	22.0
33225_116370949_116441259	7.0	0.0
33226_116399196_116438276	2.0	0.0
33227_116408591_116438282	2.0	0.0
33228_116408591_116433210	2.0	0.0
33228_116408665_116438284	2.0	0.0
33229_116408604_116438276	0.0	8.0
33229_116408628_116438404	0.0	2.0
33229_116408632_116438404	5.0	0.0
33229_116408643_116438137	2.0	0.0
33229_116408646_116437969	3.0	0.0
33229_116408654_116441259	3.0	0.0
33229_116408657_116438277	75.0	0.0
3322_161046946_161069929	3.0	0.0
33230_116408635_116438277	2.0	0.0
33231_116408632_116438277	0.0	3.0
33231_116408651_116438276	14.0	0.0
33231_116408668_116441261	2.0	0.0
33232_116426572_116438277	2.0	0.0
33233_116369725_116438276	0.0	4.0
33233_116369743_116438277	19.0	0.0
33234_116370842_116438277	6.0	0.0
33235_116370925_116438287	3.0	0.0
33236_116276584_116279930	5.0	0.0
33236_116276585_116279921	0.0	10.0
33236_116276726_116279925	0.0	147.0
33236_116276726_116279938	53.0	0.0
33236_116277943_116279930	2.0	0.0
33237_116462167_116463770	23.0	0.0
33238_116571496_116590352	2.0	0.0
33239_116571500_116593265	3.0	0.0
3323_161046946_161069929	2.0	0.0
33240_116635617_116668788	2.0	0.0
33240_116635619_116668797	0.0	3.0
33241_116635617_116668795	2.0	0.0
33241_116635618_116668780	0.0	3.0
33242_116635618_116668799	3.0	0.0
33242_116635619_116668799	0.0	8.0
33243_116635619_116668780	50.0	0.0
33243_116635619_116668782	0.0	39.0
33244_116635619_116668839	3.0	0.0
33245_116635617_116668780	0.0	2.0
33245_116635619_116668772	6.0	0.0
33246_116681171_116735643	0.0	2.0
33246_116681187_116735644	2.0	0.0
33247_117482622_117549794	2.0	0.0
33248_117560271_117602514	18.0	0.0
33248_117560277_117602508	0.0	6.0
33248_117561674_117602523	0.0	2.0
33249_117560271_117602501	0.0	168.0
33249_117560272_117602501	78.0	0.0
33249_117560634_117602499	14.0	0.0
33249_117560634_117602505	0.0	12.0
33249_117561681_117602492	0.0	17.0
33249_117561682_117602499	12.0	0.0
33249_117563235_117602545	0.0	2.0
3324_161046942_161069915	0.0	27.0
3324_161046948_161069887	2.0	0.0
33250_117561677_117602499	2.0	0.0
33251_117675478_117708585	0.0	9.0
33251_117675482_117708603	9.0	0.0
33251_117675488_117709818	0.0	24.0
33251_117675488_117709819	5.0	0.0
33252_117675483_117708628	0.0	155.0
33252_117675488_117708190	3.0	0.0
33252_117675488_117709823	169.0	406.0
33252_117675488_117710721	0.0	9.0
33252_117675491_117708584	133.0	0.0
33252_117675491_117710082	2.0	0.0
33252_117675492_117710036	0.0	2.0
33252_117675503_117708014	0.0	2.0
33253_117675497_117709814	2.0	0.0
33254_118523823_118651657	3.0	0.0
33255_118893964_118909165	74.0	0.0
33255_118893964_118909243	0.0	60.0
33255_118894024_118907872	0.0	12.0
33255_118894151_118907797	9.0	0.0
33255_118894202_118910442	0.0	2.0
33256_118813466_118895124	0.0	2.0
33256_118813466_118895158	2.0	0.0
33257_118813457_118895224	3.0	0.0
33257_118813466_118895162	0.0	10.0
33258_118811084_118935047	0.0	4.0
33258_118811781_118935165	0.0	5.0
33258_118813466_118935159	12.0	9.0
33259_118813466_118935143	29.0	0.0
33259_118813466_118935152	0.0	29.0
3325_161046948_161069914	2.0	0.0
33260_118813466_118935146	0.0	7.0
33260_118813466_118935159	2.0	0.0
33261_118813263_118934989	0.0	2.0
33261_118813466_118935152	0.0	12.0
33261_118813466_118935159	5.0	0.0
33262_118813466_118935129	2.0	0.0
33263_118813466_118895118	8.0	0.0
33263_118813466_118895158	0.0	7.0
33264_119177201_119348715	50.0	0.0
33264_119177201_119348768	0.0	25.0
33265_119177209_119348166	22.0	25.0
33266_119178098_119188542	2.0	0.0
33267_121079495_121334474	6.0	0.0
33267_121080236_121334478	0.0	3.0
33267_121080236_121334481	7.0	0.0
33268_121080236_121334474	2.0	0.0
33269_121115340_121334485	2.0	0.0
3326_161046944_161069913	325.0	0.0
3326_161046944_161069968	0.0	469.0
3326_161048591_161069915	2.0	0.0
3326_161048754_161069915	214.0	139.0
3326_161048875_161069932	0.0	11.0
3326_161048918_161069915	14.0	0.0
33270_122399651_122432958	51.0	0.0
33270_122399651_122433221	4.0	0.0
33270_122399653_122432958	0.0	70.0
33270_122399659_122433222	0.0	4.0
33271_122399651_122432958	47.0	0.0
33271_122399651_122433221	4.0	0.0
33271_122399653_122432958	0.0	70.0
33272_122436789_122471785	2.0	0.0
33273_122443353_122471811	0.0	581.0
33273_122443355_122471811	381.0	0.0
33273_122443481_122471817	0.0	2.0
33274_122443353_122471818	0.0	7.0
33274_122443357_122471811	21.0	0.0
33275_125275885_125302125	39.0	0.0
33275_125275885_125302127	0.0	12.0
33276_125275885_125301970	3.0	0.0
33277_125781116_125931112	12.0	0.0
33278_125790668_125931109	0.0	46.0
33278_125790959_125930686	0.0	5.0
33278_125790959_125931108	38.0	0.0
33279_125790676_125931109	0.0	32.0
33279_125790959_125929928	2.0	0.0
33279_125790959_125931109	12.0	0.0
33279_125790989_125930686	2.0	0.0
3327_161046946_161069947	9.0	0.0
3327_161046948_161069929	0.0	19.0
3327_161048781_161069891	4.0	0.0
3327_161048787_161069932	0.0	6.0
33280_125814765_125931106	2.0	0.0
33280_125814864_125931109	0.0	2.0
33281_125815183_125931109	3.0	0.0
33281_125815183_125931110	0.0	3.0
33282_125781137_125931110	7.0	0.0
33282_125781149_125931109	0.0	10.0
33283_125919249_125930523	2.0	0.0
33283_125919250_125930686	0.0	2.0
33283_125919250_125931108	0.0	126.0
33283_125919255_125932028	0.0	5.0
33283_125919260_125929925	0.0	6.0
33283_125919260_125931109	96.0	0.0
33284_125919227_125931110	0.0	5.0
33284_125919254_125931109	2.0	0.0
33285_125919323_125931106	2.0	0.0
33286_125781149_125931110	9.0	0.0
33286_125781150_125931108	0.0	12.0
33287_125790950_125931109	2.0	0.0
33288_125790953_125889677	2.0	0.0
33289_125790956_125889677	2.0	0.0
3328_161046944_161069929	7.0	0.0
3328_161046948_161069915	0.0	7.0
3328_161048785_161069915	2.0	0.0
33290_125956715_125980241	13.0	0.0
33290_125956773_125980241	0.0	26.0
33291_125986441_126039272	3.0	0.0
33292_125986459_126039272	4.0	0.0
33292_125986680_126039272	0.0	2.0
33293_125986514_126039272	0.0	16.0
33293_125986530_126039272	26.0	0.0
33294_126340117_126348605	5.0	0.0
33295_126340114_126348605	0.0	2.0
33295_126340125_126348606	15.0	0.0
33296_127266837_127288357	2.0	0.0
33296_127266854_127288356	0.0	3.0
33297_127266854_127288357	0.0	2.0
33297_127266863_127288357	4.0	0.0
33298_127266854_127288357	11.0	19.0
33298_127266863_127287690	2.0	0.0
33299_127266841_127290408	2.0	0.0
33299_127266860_127288357	6.0	0.0
33299_127266871_127288357	0.0	6.0
3329_161046943_161069929	5.0	0.0
3329_161046948_161069913	0.0	3.0
3329_161048792_161069915	2.0	0.0
332_225777831_225790458	3.0	0.0
33300_127266841_127288356	8.0	0.0
33300_127266854_127288357	0.0	13.0
33301_127266850_127288357	2.0	0.0
33302_127266850_127288357	6.0	0.0
33302_127266863_127290408	0.0	2.0
33302_127266882_127288357	0.0	8.0
33303_127288713_127343351	8.0	0.0
33304_127288713_127343568	0.0	149.0
33304_127288713_127343580	77.0	0.0
33304_127289777_127343623	22.0	0.0
33304_127289779_127343358	0.0	10.0
33305_127288713_127343609	0.0	18.0
33305_127288713_127343618	20.0	0.0
33305_127289779_127343358	0.0	2.0
33306_127288713_127343361	0.0	3.0
33306_127288714_127343361	3.0	0.0
33307_127968786_128520596	6.0	0.0
33308_127968786_128241330	5.0	0.0
33308_127968787_128241349	0.0	2.0
33309_129576135_129710179	0.0	11.0
33309_129576136_129710219	21.0	0.0
33309_129577100_129710195	0.0	31.0
33309_129577100_129710216	30.0	0.0
33309_129577330_129710219	11.0	0.0
33309_129577340_129710195	0.0	6.0
33309_129577781_129710219	3.0	0.0
3330_161046948_161069909	0.0	7.0
3330_161048788_161069976	3.0	0.0
33310_129638403_129710219	2.0	0.0
33311_130018474_130140461	0.0	19.0
33311_130018578_130141437	8.0	0.0
33311_130018580_130141441	0.0	3.0
33311_130018590_130140461	8.0	0.0
33312_130018580_130141437	6.0	10.0
33312_130018590_130140461	0.0	14.0
33313_130019636_130141437	4.0	0.0
33314_130022226_130140461	4.0	0.0
33315_130260371_130443421	14.0	274.0
33315_130260409_130443133	0.0	197.0
33315_130260426_130442639	0.0	2.0
33315_130260486_130442190	0.0	5.0
33315_130260502_130443061	9.0	0.0
33316_130260376_130443362	7.0	0.0
33316_130260411_130443421	0.0	52.0
33316_130260430_130443063	0.0	34.0
33317_130260366_130273946	0.0	201.0
33317_130260501_130273939	5.0	0.0
33317_130260502_130271724	0.0	2.0
33318_130839348_131063315	419.0	0.0
33318_130839349_131063352	0.0	520.0
33318_130840043_131063245	0.0	4.0
33318_130840374_131063245	11.0	0.0
33318_130840375_131063245	0.0	9.0
33319_130839349_131063245	0.0	70.0
33319_130839350_131063245	39.0	0.0
3331_161046946_161069915	22.0	24.0
3331_161048788_161069929	15.0	6.0
33320_130838771_131063223	0.0	2.0
33320_130839349_131063245	86.0	131.0
33320_130840374_131063250	4.0	0.0
33320_130840375_131063243	0.0	4.0
33321_130870050_131063245	12.0	0.0
33321_130870052_131063304	0.0	5.0
33322_130870052_131063230	5.0	0.0
33322_130870052_131063245	0.0	5.0
33323_130839348_131063245	2.0	0.0
33323_130839349_131063245	0.0	5.0
33324_130839349_131063245	11.0	24.0
33324_130840374_131063245	0.0	2.0
33325_130839349_131063240	11.0	0.0
33325_130839349_131063245	0.0	19.0
33326_130839349_131063245	3.0	3.0
33327_130839350_131063240	2.0	0.0
33328_131585446_131628205	0.0	2.0
33328_131586728_131628223	0.0	248.0
33328_131586733_131628223	228.0	0.0
33328_131586835_131628220	0.0	12.0
33328_131586836_131628217	16.0	0.0
33328_131586984_131628231	2.0	0.0
33329_131586732_131628217	3.0	0.0
3332_161046944_161070060	14.0	0.0
3332_161046946_161069914	0.0	30.0
3332_161048785_161069914	0.0	11.0
3332_161048788_161069922	6.0	0.0
3332_161048918_161069913	2.0	0.0
33330_131586756_131628213	3.0	0.0
33330_131586756_131628217	0.0	4.0
33331_131586756_131628242	3.0	0.0
33332_131586756_131628235	3.0	0.0
33333_131586756_131628223	7.0	0.0
33333_131586756_131628227	0.0	14.0
33334_131586760_131628171	3.0	0.0
33335_131586760_131628231	2.0	0.0
33336_132295881_132401509	0.0	5.0
33336_132296057_132401482	4.0	121.0
33336_132296179_132401482	0.0	32.0
33336_132296853_132401494	2.0	0.0
33336_132296855_132401525	0.0	28.0
33337_132457290_132513082	2.0	0.0
33338_132452543_132513082	0.0	4.0
33338_132457432_132513116	6.0	0.0
33338_132457546_132513086	4.0	0.0
33338_132457547_132513082	0.0	10.0
33338_132457685_132513086	0.0	8.0
33338_132457886_132513086	0.0	387.0
33338_132457886_132513101	155.0	0.0
33338_132458011_132513086	0.0	17.0
33338_132458011_132513101	6.0	0.0
33338_132458352_132513082	2.0	0.0
33338_132459513_132513082	0.0	45.0
33338_132459514_132513101	25.0	0.0
33338_132459745_132513082	0.0	26.0
33338_132459745_132513101	26.0	0.0
33338_132459938_132513104	8.0	3.0
33338_132460344_132513111	2.0	0.0
33338_132460558_132513116	0.0	3.0
33338_132460576_132513116	5.0	0.0
33339_132457900_132513104	2.0	0.0
33339_132457926_132513089	0.0	4.0
33339_132459513_132513101	2.0	0.0
3333_161046944_161069912	0.0	3.0
3333_161048781_161069951	0.0	6.0
3333_161048788_161069817	3.0	0.0
33340_132461215_132513116	4.0	0.0
33341_132457926_132513082	10.0	4.0
33342_132457926_132513105	2.0	0.0
33343_132743870_132763459	5.0	0.0
33344_132743870_132763455	20.0	0.0
33344_132743870_132763492	0.0	9.0
33345_132743870_132763459	4.0	0.0
33346_132743870_132763461	2.0	0.0
33347_132769377_132798636	0.0	20.0
33347_132769377_132798637	18.0	0.0
33348_132814568_132817563	2.0	0.0
33349_132814568_132817563	296.0	0.0
3334_161046944_161069932	27.0	0.0
3334_161046944_161069976	0.0	4.0
33350_133953192_133987589	0.0	2.0
33350_133953223_133987484	41.0	28.0
33350_133953223_133988262	0.0	3.0
33350_133953223_133989224	0.0	18.0
33350_133953223_133989225	14.0	0.0
33350_133953226_133988261	4.0	0.0
